emailDate,emailHour,totalCount
03/07/2001,16,3
03/07/2001,17,4
03/07/2001,18,3
03/07/2001,19,1
03/07/2001,20,2
03/07/2001,21,3
03/07/2001,23,1
04/07/2001,0,1
04/07/2001,1,2
04/07/2001,2,3
04/07/2001,4,2
04/07/2001,5,1
04/07/2001,7,3
04/07/2001,8,4
04/07/2001,9,3
04/07/2001,10,1
04/07/2001,11,3
04/07/2001,13,1
04/07/2001,15,1
04/07/2001,16,4
04/07/2001,21,2
04/07/2001,23,3
05/07/2001,0,5
05/07/2001,1,8
05/07/2001,2,7
05/07/2001,3,11
05/07/2001,4,10
05/07/2001,5,19
05/07/2001,6,19
05/07/2001,7,25
05/07/2001,8,25
05/07/2001,9,24
05/07/2001,10,14
05/07/2001,11,9
05/07/2001,12,11
05/07/2001,13,20
05/07/2001,14,12
05/07/2001,15,11
05/07/2001,16,6
05/07/2001,17,8
05/07/2001,18,5
05/07/2001,19,4
05/07/2001,20,4
05/07/2001,21,4
05/07/2001,23,6
06/07/2001,0,14
06/07/2001,1,5
06/07/2001,2,2
06/07/2001,3,10
06/07/2001,4,15
06/07/2001,5,10
06/07/2001,6,19
06/07/2001,7,19
06/07/2001,8,21
06/07/2001,9,17
06/07/2001,10,34
06/07/2001,11,13
06/07/2001,12,15
06/07/2001,13,10
06/07/2001,14,16
06/07/2001,15,8
06/07/2001,16,9
06/07/2001,17,2
06/07/2001,18,8
06/07/2001,19,9
06/07/2001,20,6
06/07/2001,21,3
06/07/2001,22,2
07/07/2001,3,2
07/07/2001,4,3
07/07/2001,6,2
07/07/2001,7,6
07/07/2001,9,4
07/07/2001,10,2
07/07/2001,16,1
07/07/2001,17,6
07/07/2001,18,1
07/07/2001,19,2
08/07/2001,1,1
08/07/2001,3,1
08/07/2001,4,4
08/07/2001,5,4
08/07/2001,6,7
08/07/2001,7,7
08/07/2001,10,5
08/07/2001,11,2
08/07/2001,12,3
08/07/2001,13,5
08/07/2001,14,6
08/07/2001,15,7
08/07/2001,16,5
08/07/2001,17,3
08/07/2001,20,2
08/07/2001,21,2
08/07/2001,23,5
09/07/2001,0,4
09/07/2001,1,5
09/07/2001,2,5
09/07/2001,3,6
09/07/2001,4,7
09/07/2001,5,9
09/07/2001,6,21
09/07/2001,7,23
09/07/2001,8,35
09/07/2001,9,13
09/07/2001,10,13
09/07/2001,11,21
09/07/2001,12,22
09/07/2001,13,22
09/07/2001,14,11
09/07/2001,15,15
09/07/2001,16,8
09/07/2001,17,9
09/07/2001,18,26
09/07/2001,19,4
09/07/2001,20,8
09/07/2001,21,12
09/07/2001,22,7
09/07/2001,23,2
10/07/2001,0,7
10/07/2001,1,8
10/07/2001,2,14
10/07/2001,3,5
10/07/2001,4,13
10/07/2001,5,19
10/07/2001,6,15
10/07/2001,7,18
10/07/2001,8,31
10/07/2001,9,39
10/07/2001,10,19
10/07/2001,11,19
10/07/2001,12,24
10/07/2001,13,23
10/07/2001,14,26
10/07/2001,15,19
10/07/2001,16,10
10/07/2001,17,5
10/07/2001,18,8
10/07/2001,19,18
10/07/2001,20,8
10/07/2001,21,7
10/07/2001,22,3
10/07/2001,23,5
11/07/2001,0,4
11/07/2001,1,9
11/07/2001,2,12
11/07/2001,3,13
11/07/2001,4,15
11/07/2001,5,20
11/07/2001,6,24
11/07/2001,7,21
11/07/2001,8,22
11/07/2001,9,28
11/07/2001,10,25
11/07/2001,11,32
11/07/2001,12,21
11/07/2001,13,32
11/07/2001,14,23
11/07/2001,15,17
11/07/2001,16,11
11/07/2001,17,3
11/07/2001,18,4
11/07/2001,19,2
11/07/2001,20,8
11/07/2001,21,9
11/07/2001,22,2
12/07/2001,0,2
12/07/2001,1,4
12/07/2001,2,4
12/07/2001,3,2
12/07/2001,4,7
12/07/2001,5,7
12/07/2001,6,14
12/07/2001,7,17
12/07/2001,8,25
12/07/2001,9,18
12/07/2001,10,19
12/07/2001,11,22
12/07/2001,12,19
12/07/2001,13,26
12/07/2001,14,30
12/07/2001,15,13
12/07/2001,16,10
12/07/2001,17,3
12/07/2001,18,4
12/07/2001,19,3
12/07/2001,20,6
12/07/2001,21,6
12/07/2001,22,6
12/07/2001,23,10
13/07/2001,0,5
13/07/2001,1,10
13/07/2001,2,4
13/07/2001,3,14
13/07/2001,4,9
13/07/2001,5,9
13/07/2001,6,15
13/07/2001,7,22
13/07/2001,8,21
13/07/2001,9,21
13/07/2001,10,30
13/07/2001,11,25
13/07/2001,12,22
13/07/2001,13,21
13/07/2001,14,19
13/07/2001,15,20
13/07/2001,16,11
13/07/2001,17,4
13/07/2001,18,4
13/07/2001,19,4
13/07/2001,20,9
13/07/2001,21,5
14/07/2001,1,2
14/07/2001,8,4
14/07/2001,9,4
14/07/2001,12,1
14/07/2001,17,1
14/07/2001,18,3
14/07/2001,19,4
15/07/2001,7,1
15/07/2001,9,1
15/07/2001,10,6
15/07/2001,13,2
15/07/2001,16,2
15/07/2001,18,4
15/07/2001,21,1
15/07/2001,22,1
15/07/2001,23,1
16/07/2001,0,3
16/07/2001,1,1
16/07/2001,2,5
16/07/2001,3,2
16/07/2001,4,4
16/07/2001,5,10
16/07/2001,6,25
16/07/2001,7,27
16/07/2001,8,31
16/07/2001,9,28
16/07/2001,10,31
16/07/2001,11,18
16/07/2001,12,23
16/07/2001,13,14
16/07/2001,14,25
16/07/2001,15,23
16/07/2001,16,23
16/07/2001,17,4
16/07/2001,18,4
16/07/2001,19,11
16/07/2001,20,14
16/07/2001,21,2
16/07/2001,22,5
16/07/2001,23,3
17/07/2001,0,1
17/07/2001,1,5
17/07/2001,2,8
17/07/2001,3,7
17/07/2001,4,8
17/07/2001,5,29
17/07/2001,6,17
17/07/2001,7,16
17/07/2001,8,25
17/07/2001,9,16
17/07/2001,10,22
17/07/2001,11,27
17/07/2001,12,26
17/07/2001,13,27
17/07/2001,14,24
17/07/2001,15,24
17/07/2001,16,19
17/07/2001,17,12
17/07/2001,18,6
17/07/2001,19,6
17/07/2001,20,1
17/07/2001,21,4
17/07/2001,22,2
17/07/2001,23,1
18/07/2001,0,6
18/07/2001,1,7
18/07/2001,2,6
18/07/2001,3,7
18/07/2001,4,3
18/07/2001,5,11
18/07/2001,6,25
18/07/2001,7,23
18/07/2001,8,22
18/07/2001,9,37
18/07/2001,10,36
18/07/2001,11,23
18/07/2001,12,20
18/07/2001,13,35
18/07/2001,14,16
18/07/2001,15,14
18/07/2001,16,8
18/07/2001,17,7
18/07/2001,18,4
18/07/2001,19,5
18/07/2001,20,8
18/07/2001,21,3
18/07/2001,22,1
18/07/2001,23,5
19/07/2001,0,1
19/07/2001,1,9
19/07/2001,2,10
19/07/2001,3,9
19/07/2001,4,4
19/07/2001,5,16
19/07/2001,6,23
19/07/2001,7,40
19/07/2001,8,25
19/07/2001,9,23
19/07/2001,10,25
19/07/2001,11,19
19/07/2001,12,31
19/07/2001,13,15
19/07/2001,14,9
19/07/2001,15,26
19/07/2001,16,11
19/07/2001,17,31
19/07/2001,18,8
19/07/2001,19,3
19/07/2001,20,2
19/07/2001,21,22
19/07/2001,23,1
20/07/2001,1,4
20/07/2001,2,2
20/07/2001,3,6
20/07/2001,4,4
20/07/2001,5,7
20/07/2001,6,20
20/07/2001,7,20
20/07/2001,8,25
20/07/2001,9,21
20/07/2001,10,26
20/07/2001,11,22
20/07/2001,12,30
20/07/2001,13,17
20/07/2001,14,24
20/07/2001,15,12
20/07/2001,16,6
20/07/2001,17,8
20/07/2001,18,1
20/07/2001,19,3
20/07/2001,22,1
21/07/2001,4,5
21/07/2001,7,2
21/07/2001,8,3
21/07/2001,9,5
21/07/2001,10,1
21/07/2001,14,1
21/07/2001,18,1
22/07/2001,9,3
22/07/2001,10,2
22/07/2001,11,3
22/07/2001,12,1
22/07/2001,14,2
22/07/2001,15,2
22/07/2001,16,1
22/07/2001,18,1
22/07/2001,19,4
22/07/2001,21,1
22/07/2001,22,2
22/07/2001,23,2
23/07/2001,0,2
23/07/2001,1,2
23/07/2001,2,2
23/07/2001,3,2
23/07/2001,4,10
23/07/2001,5,10
23/07/2001,6,19
23/07/2001,7,30
23/07/2001,8,39
23/07/2001,9,30
23/07/2001,10,22
23/07/2001,11,21
23/07/2001,12,33
23/07/2001,13,19
23/07/2001,14,21
23/07/2001,15,15
23/07/2001,16,11
23/07/2001,17,2
23/07/2001,18,10
23/07/2001,19,3
23/07/2001,20,9
23/07/2001,21,6
23/07/2001,22,3
24/07/2001,1,2
24/07/2001,2,3
24/07/2001,3,4
24/07/2001,4,13
24/07/2001,5,14
24/07/2001,6,13
24/07/2001,7,34
24/07/2001,8,34
24/07/2001,9,25
24/07/2001,10,22
24/07/2001,11,13
24/07/2001,12,21
24/07/2001,13,18
24/07/2001,14,28
24/07/2001,15,18
24/07/2001,16,12
24/07/2001,17,4
24/07/2001,18,12
24/07/2001,19,4
24/07/2001,20,9
24/07/2001,21,5
24/07/2001,22,1
24/07/2001,23,3
25/07/2001,0,2
25/07/2001,1,2
25/07/2001,2,6
25/07/2001,3,1
25/07/2001,4,5
25/07/2001,5,8
25/07/2001,6,23
25/07/2001,7,22
25/07/2001,8,10
25/07/2001,9,26
25/07/2001,10,8
25/07/2001,11,15
25/07/2001,12,32
25/07/2001,13,22
25/07/2001,14,19
25/07/2001,15,20
25/07/2001,16,8
25/07/2001,17,5
25/07/2001,18,4
25/07/2001,19,5
25/07/2001,20,2
25/07/2001,21,1
25/07/2001,23,1
26/07/2001,1,1
26/07/2001,2,2
26/07/2001,3,2
26/07/2001,4,6
26/07/2001,5,10
26/07/2001,6,25
26/07/2001,7,28
26/07/2001,8,36
26/07/2001,9,29
26/07/2001,10,18
26/07/2001,11,21
26/07/2001,12,25
26/07/2001,13,35
26/07/2001,14,25
26/07/2001,15,97
26/07/2001,16,17
26/07/2001,17,50
26/07/2001,18,4
26/07/2001,19,6
26/07/2001,20,3
26/07/2001,21,6
26/07/2001,22,2
26/07/2001,23,1
27/07/2001,1,3
27/07/2001,2,3
27/07/2001,3,1
27/07/2001,4,6
27/07/2001,5,1
27/07/2001,6,15
27/07/2001,7,21
27/07/2001,8,19
27/07/2001,9,20
27/07/2001,10,14
27/07/2001,11,20
27/07/2001,12,23
27/07/2001,13,19
27/07/2001,14,50
27/07/2001,15,31
27/07/2001,16,4
27/07/2001,17,7
27/07/2001,18,9
27/07/2001,19,1
27/07/2001,20,1
27/07/2001,21,2
27/07/2001,22,1
28/07/2001,0,1
28/07/2001,6,1
28/07/2001,7,2
28/07/2001,8,2
28/07/2001,9,5
28/07/2001,10,1
28/07/2001,11,2
28/07/2001,12,2
28/07/2001,14,1
28/07/2001,17,1
28/07/2001,19,2
28/07/2001,21,1
29/07/2001,0,1
29/07/2001,4,1
29/07/2001,5,1
29/07/2001,6,1
29/07/2001,8,4
29/07/2001,9,1
29/07/2001,10,1
29/07/2001,11,1
29/07/2001,13,2
29/07/2001,14,4
29/07/2001,16,1
29/07/2001,18,1
29/07/2001,23,1
30/07/2001,0,1
30/07/2001,1,5
30/07/2001,2,4
30/07/2001,3,15
30/07/2001,4,13
30/07/2001,5,20
30/07/2001,6,37
30/07/2001,7,44
30/07/2001,8,49
30/07/2001,9,29
30/07/2001,10,29
30/07/2001,11,37
30/07/2001,12,37
30/07/2001,13,28
30/07/2001,14,27
30/07/2001,15,44
30/07/2001,16,31
30/07/2001,17,11
30/07/2001,18,11
30/07/2001,19,7
30/07/2001,20,2
30/07/2001,21,1
30/07/2001,22,1
30/07/2001,23,2
31/07/2001,0,1
31/07/2001,1,10
31/07/2001,2,2
31/07/2001,3,10
31/07/2001,4,11
31/07/2001,5,14
31/07/2001,6,13
31/07/2001,7,21
31/07/2001,8,28
31/07/2001,9,35
31/07/2001,10,32
31/07/2001,11,26
31/07/2001,12,26
31/07/2001,13,17
31/07/2001,14,36
31/07/2001,15,28
31/07/2001,16,8
31/07/2001,17,4
31/07/2001,18,7
31/07/2001,19,4
31/07/2001,20,3
31/07/2001,21,1
31/07/2001,22,1
01/08/2001,0,1
01/08/2001,1,1
01/08/2001,3,2
01/08/2001,5,9
01/08/2001,6,22
01/08/2001,7,20
01/08/2001,8,33
01/08/2001,9,19
01/08/2001,10,19
01/08/2001,11,24
01/08/2001,12,25
01/08/2001,13,23
01/08/2001,14,22
01/08/2001,15,21
01/08/2001,16,9
01/08/2001,17,8
01/08/2001,19,3
01/08/2001,20,1
01/08/2001,21,3
01/08/2001,22,2
01/08/2001,23,2
02/08/2001,0,3
02/08/2001,2,1
02/08/2001,4,1
02/08/2001,5,5
02/08/2001,6,13
02/08/2001,7,25
02/08/2001,8,15
02/08/2001,9,13
02/08/2001,10,15
02/08/2001,11,32
02/08/2001,12,27
02/08/2001,13,22
02/08/2001,14,26
02/08/2001,15,21
02/08/2001,16,16
02/08/2001,17,4
02/08/2001,18,12
02/08/2001,19,11
02/08/2001,20,1
02/08/2001,22,1
03/08/2001,0,2
03/08/2001,1,1
03/08/2001,2,1
03/08/2001,4,3
03/08/2001,5,10
03/08/2001,6,21
03/08/2001,7,17
03/08/2001,8,13
03/08/2001,9,9
03/08/2001,10,19
03/08/2001,11,24
03/08/2001,12,16
03/08/2001,13,20
03/08/2001,14,18
03/08/2001,15,11
03/08/2001,16,3
03/08/2001,17,7
03/08/2001,18,1
03/08/2001,19,4
03/08/2001,20,3
03/08/2001,23,1
04/08/2001,2,1
04/08/2001,3,1
04/08/2001,8,5
04/08/2001,16,1
05/08/2001,2,1
05/08/2001,5,1
05/08/2001,8,1
05/08/2001,11,3
05/08/2001,12,2
05/08/2001,13,2
05/08/2001,15,1
05/08/2001,17,4
05/08/2001,18,4
05/08/2001,23,2
06/08/2001,1,1
06/08/2001,2,1
06/08/2001,4,3
06/08/2001,5,4
06/08/2001,6,27
06/08/2001,7,30
06/08/2001,8,28
06/08/2001,9,19
06/08/2001,10,17
06/08/2001,11,29
06/08/2001,12,27
06/08/2001,13,32
06/08/2001,14,19
06/08/2001,15,9
06/08/2001,16,20
06/08/2001,17,6
06/08/2001,18,3
06/08/2001,19,3
06/08/2001,20,2
06/08/2001,22,10
07/08/2001,4,3
07/08/2001,5,4
07/08/2001,6,27
07/08/2001,7,34
07/08/2001,8,30
07/08/2001,9,17
07/08/2001,10,18
07/08/2001,11,29
07/08/2001,12,38
07/08/2001,13,19
07/08/2001,14,33
07/08/2001,15,35
07/08/2001,16,10
07/08/2001,17,8
07/08/2001,19,4
07/08/2001,20,1
08/08/2001,0,2
08/08/2001,1,1
08/08/2001,2,1
08/08/2001,3,1
08/08/2001,4,1
08/08/2001,5,13
08/08/2001,6,21
08/08/2001,7,28
08/08/2001,8,21
08/08/2001,9,16
08/08/2001,10,19
08/08/2001,11,19
08/08/2001,12,20
08/08/2001,13,18
08/08/2001,14,20
08/08/2001,15,20
08/08/2001,16,14
08/08/2001,17,5
08/08/2001,18,5
08/08/2001,20,1
08/08/2001,23,1
09/08/2001,0,1
09/08/2001,2,1
09/08/2001,3,1
09/08/2001,4,7
09/08/2001,5,11
09/08/2001,6,29
09/08/2001,7,31
09/08/2001,8,40
09/08/2001,9,29
09/08/2001,10,16
09/08/2001,11,23
09/08/2001,12,25
09/08/2001,13,33
09/08/2001,14,14
09/08/2001,15,25
09/08/2001,16,21
09/08/2001,17,17
09/08/2001,18,1
09/08/2001,19,15
09/08/2001,20,1
09/08/2001,21,2
09/08/2001,22,1
10/08/2001,0,1
10/08/2001,5,11
10/08/2001,6,21
10/08/2001,7,31
10/08/2001,8,35
10/08/2001,9,23
10/08/2001,10,19
10/08/2001,11,27
10/08/2001,12,36
10/08/2001,13,14
10/08/2001,14,25
10/08/2001,15,19
10/08/2001,17,5
10/08/2001,18,3
10/08/2001,19,1
10/08/2001,21,1
11/08/2001,5,2
11/08/2001,6,1
11/08/2001,8,3
11/08/2001,9,2
12/08/2001,4,1
12/08/2001,8,1
12/08/2001,10,2
12/08/2001,12,1
12/08/2001,13,8
12/08/2001,14,13
12/08/2001,15,21
12/08/2001,16,24
12/08/2001,17,10
12/08/2001,18,2
12/08/2001,19,2
12/08/2001,20,2
12/08/2001,21,1
12/08/2001,22,1
12/08/2001,23,1
13/08/2001,0,1
13/08/2001,4,15
13/08/2001,5,12
13/08/2001,6,31
13/08/2001,7,37
13/08/2001,8,26
13/08/2001,9,34
13/08/2001,10,23
13/08/2001,11,30
13/08/2001,12,23
13/08/2001,13,29
13/08/2001,14,41
13/08/2001,15,24
13/08/2001,16,6
13/08/2001,17,5
13/08/2001,19,16
13/08/2001,20,3
13/08/2001,21,1
13/08/2001,22,2
14/08/2001,0,1
14/08/2001,2,3
14/08/2001,3,4
14/08/2001,4,12
14/08/2001,5,18
14/08/2001,6,24
14/08/2001,7,49
14/08/2001,8,40
14/08/2001,9,34
14/08/2001,10,19
14/08/2001,11,25
14/08/2001,12,21
14/08/2001,13,52
14/08/2001,14,37
14/08/2001,15,20
14/08/2001,16,14
14/08/2001,17,4
14/08/2001,18,8
14/08/2001,19,4
14/08/2001,20,2
14/08/2001,21,2
14/08/2001,22,3
14/08/2001,23,1
15/08/2001,0,1
15/08/2001,2,1
15/08/2001,3,2
15/08/2001,4,3
15/08/2001,5,13
15/08/2001,6,23
15/08/2001,7,21
15/08/2001,8,23
15/08/2001,9,19
15/08/2001,10,22
15/08/2001,11,19
15/08/2001,12,28
15/08/2001,13,26
15/08/2001,14,26
15/08/2001,15,7
15/08/2001,16,10
15/08/2001,17,6
15/08/2001,18,6
15/08/2001,19,3
15/08/2001,20,1
15/08/2001,21,6
15/08/2001,22,2
15/08/2001,23,17
16/08/2001,0,1
16/08/2001,1,2
16/08/2001,2,1
16/08/2001,3,1
16/08/2001,4,1
16/08/2001,5,5
16/08/2001,6,23
16/08/2001,7,31
16/08/2001,8,14
16/08/2001,9,12
16/08/2001,10,19
16/08/2001,11,21
16/08/2001,12,23
16/08/2001,13,22
16/08/2001,14,26
16/08/2001,15,24
16/08/2001,16,9
16/08/2001,17,7
16/08/2001,18,2
16/08/2001,19,6
16/08/2001,20,2
16/08/2001,21,1
16/08/2001,22,4
17/08/2001,1,1
17/08/2001,2,1
17/08/2001,3,1
17/08/2001,4,6
17/08/2001,5,12
17/08/2001,6,35
17/08/2001,7,17
17/08/2001,8,18
17/08/2001,9,22
17/08/2001,10,6
17/08/2001,11,16
17/08/2001,12,17
17/08/2001,13,35
17/08/2001,14,11
17/08/2001,15,12
17/08/2001,16,5
17/08/2001,17,10
17/08/2001,18,4
17/08/2001,19,3
17/08/2001,20,1
17/08/2001,21,1
17/08/2001,23,2
18/08/2001,0,2
18/08/2001,1,3
18/08/2001,4,1
18/08/2001,6,3
18/08/2001,8,5
18/08/2001,9,3
18/08/2001,11,1
18/08/2001,12,1
18/08/2001,14,1
18/08/2001,15,1
18/08/2001,16,2
18/08/2001,17,1
18/08/2001,18,3
18/08/2001,20,2
19/08/2001,6,1
19/08/2001,7,1
19/08/2001,8,1
19/08/2001,9,5
19/08/2001,10,1
19/08/2001,12,5
19/08/2001,14,2
19/08/2001,15,1
19/08/2001,16,2
19/08/2001,17,2
19/08/2001,18,7
19/08/2001,19,22
19/08/2001,21,1
20/08/2001,2,3
20/08/2001,4,6
20/08/2001,5,12
20/08/2001,6,35
20/08/2001,7,35
20/08/2001,8,34
20/08/2001,9,35
20/08/2001,10,18
20/08/2001,11,31
20/08/2001,12,35
20/08/2001,13,18
20/08/2001,14,28
20/08/2001,15,30
20/08/2001,16,15
20/08/2001,17,8
20/08/2001,18,5
20/08/2001,19,6
20/08/2001,20,4
20/08/2001,21,8
20/08/2001,23,2
21/08/2001,1,2
21/08/2001,2,2
21/08/2001,4,6
21/08/2001,5,12
21/08/2001,6,28
21/08/2001,7,31
21/08/2001,8,33
21/08/2001,9,27
21/08/2001,10,16
21/08/2001,11,28
21/08/2001,12,33
21/08/2001,13,15
21/08/2001,14,50
21/08/2001,15,38
21/08/2001,16,18
21/08/2001,17,7
21/08/2001,18,5
21/08/2001,19,11
21/08/2001,20,1
21/08/2001,21,3
21/08/2001,22,3
21/08/2001,23,1
22/08/2001,0,2
22/08/2001,1,1
22/08/2001,2,2
22/08/2001,4,6
22/08/2001,5,9
22/08/2001,6,21
22/08/2001,7,29
22/08/2001,8,32
22/08/2001,9,33
22/08/2001,10,23
22/08/2001,11,18
22/08/2001,12,25
22/08/2001,13,19
22/08/2001,14,29
22/08/2001,15,25
22/08/2001,16,12
22/08/2001,17,8
22/08/2001,18,4
22/08/2001,19,2
22/08/2001,20,1
22/08/2001,21,5
23/08/2001,0,1
23/08/2001,3,1
23/08/2001,4,5
23/08/2001,5,22
23/08/2001,6,33
23/08/2001,7,29
23/08/2001,8,17
23/08/2001,9,21
23/08/2001,10,16
23/08/2001,11,31
23/08/2001,12,31
23/08/2001,13,33
23/08/2001,14,22
23/08/2001,15,28
23/08/2001,16,16
23/08/2001,17,14
23/08/2001,18,2
23/08/2001,20,4
23/08/2001,23,22
24/08/2001,1,2
24/08/2001,2,1
24/08/2001,3,1
24/08/2001,4,4
24/08/2001,5,14
24/08/2001,6,19
24/08/2001,7,33
24/08/2001,8,28
24/08/2001,9,40
24/08/2001,10,24
24/08/2001,11,19
24/08/2001,12,32
24/08/2001,13,29
24/08/2001,14,23
24/08/2001,15,13
24/08/2001,16,4
24/08/2001,17,5
24/08/2001,18,2
24/08/2001,20,2
24/08/2001,21,1
24/08/2001,23,3
25/08/2001,0,1
25/08/2001,5,1
25/08/2001,7,1
25/08/2001,8,4
25/08/2001,9,11
25/08/2001,10,1
25/08/2001,11,2
25/08/2001,12,1
25/08/2001,13,5
25/08/2001,14,5
25/08/2001,15,3
25/08/2001,16,2
25/08/2001,17,1
25/08/2001,18,1
25/08/2001,21,2
26/08/2001,4,1
26/08/2001,5,5
26/08/2001,6,3
26/08/2001,7,1
26/08/2001,11,6
26/08/2001,13,2
26/08/2001,14,10
26/08/2001,15,3
26/08/2001,17,1
26/08/2001,18,2
26/08/2001,19,1
26/08/2001,21,2
26/08/2001,22,23
26/08/2001,23,2
27/08/2001,3,3
27/08/2001,4,5
27/08/2001,5,17
27/08/2001,6,18
27/08/2001,7,36
27/08/2001,8,19
27/08/2001,9,33
27/08/2001,10,21
27/08/2001,11,32
27/08/2001,12,51
27/08/2001,13,31
27/08/2001,14,32
27/08/2001,15,38
27/08/2001,16,7
27/08/2001,17,17
27/08/2001,18,6
27/08/2001,19,3
27/08/2001,20,3
27/08/2001,21,1
28/08/2001,0,1
28/08/2001,3,1
28/08/2001,4,5
28/08/2001,5,10
28/08/2001,6,33
28/08/2001,7,44
28/08/2001,8,40
28/08/2001,9,29
28/08/2001,10,22
28/08/2001,11,38
28/08/2001,12,23
28/08/2001,13,34
28/08/2001,14,42
28/08/2001,15,35
28/08/2001,16,20
28/08/2001,17,17
28/08/2001,18,8
28/08/2001,19,1
28/08/2001,21,3
28/08/2001,22,5
29/08/2001,0,2
29/08/2001,3,1
29/08/2001,5,12
29/08/2001,6,20
29/08/2001,7,24
29/08/2001,8,30
29/08/2001,9,25
29/08/2001,10,25
29/08/2001,11,23
29/08/2001,12,32
29/08/2001,13,22
29/08/2001,14,33
29/08/2001,15,36
29/08/2001,16,19
29/08/2001,17,4
29/08/2001,18,4
29/08/2001,19,2
29/08/2001,20,1
29/08/2001,21,11
30/08/2001,0,1
30/08/2001,1,1
30/08/2001,2,1
30/08/2001,3,3
30/08/2001,5,3
30/08/2001,6,16
30/08/2001,7,24
30/08/2001,8,38
30/08/2001,9,35
30/08/2001,10,25
30/08/2001,11,40
30/08/2001,12,37
30/08/2001,13,24
30/08/2001,14,28
30/08/2001,15,30
30/08/2001,16,16
30/08/2001,17,7
30/08/2001,18,18
30/08/2001,19,20
30/08/2001,20,1
30/08/2001,22,3
31/08/2001,0,2
31/08/2001,1,1
31/08/2001,3,1
31/08/2001,4,4
31/08/2001,5,12
31/08/2001,6,15
31/08/2001,7,17
31/08/2001,8,30
31/08/2001,9,24
31/08/2001,10,16
31/08/2001,11,15
31/08/2001,12,29
31/08/2001,13,20
31/08/2001,14,33
31/08/2001,15,23
31/08/2001,16,21
31/08/2001,17,5
31/08/2001,18,3
31/08/2001,19,2
31/08/2001,23,1
01/09/2001,4,1
01/09/2001,8,1
01/09/2001,9,1
01/09/2001,10,3
01/09/2001,11,1
01/09/2001,14,3
01/09/2001,19,1
01/09/2001,20,1
02/09/2001,6,2
02/09/2001,7,1
02/09/2001,9,1
02/09/2001,10,1
02/09/2001,11,1
02/09/2001,15,1
02/09/2001,16,2
02/09/2001,17,2
02/09/2001,19,1
03/09/2001,1,2
03/09/2001,2,2
03/09/2001,3,3
03/09/2001,6,2
03/09/2001,7,4
03/09/2001,8,7
03/09/2001,10,1
03/09/2001,11,2
03/09/2001,12,2
03/09/2001,13,1
03/09/2001,14,3
03/09/2001,15,4
03/09/2001,16,1
03/09/2001,18,2
03/09/2001,19,3
04/09/2001,2,2
04/09/2001,4,5
04/09/2001,5,12
04/09/2001,6,18
04/09/2001,7,46
04/09/2001,8,34
04/09/2001,9,34
04/09/2001,10,35
04/09/2001,11,39
04/09/2001,12,30
04/09/2001,13,34
04/09/2001,14,21
04/09/2001,15,33
04/09/2001,16,19
04/09/2001,17,14
04/09/2001,18,20
04/09/2001,19,1
04/09/2001,20,2
04/09/2001,21,4
05/09/2001,0,3
05/09/2001,1,1
05/09/2001,2,8
05/09/2001,3,2
05/09/2001,4,1
05/09/2001,5,11
05/09/2001,6,41
05/09/2001,7,53
05/09/2001,8,46
05/09/2001,9,27
05/09/2001,10,29
05/09/2001,11,30
05/09/2001,12,22
05/09/2001,13,25
05/09/2001,14,50
05/09/2001,15,36
05/09/2001,16,26
05/09/2001,17,4
05/09/2001,18,5
05/09/2001,19,6
05/09/2001,20,2
05/09/2001,21,1
05/09/2001,22,1
05/09/2001,23,1
06/09/2001,0,3
06/09/2001,1,1
06/09/2001,2,2
06/09/2001,4,4
06/09/2001,5,6
06/09/2001,6,34
06/09/2001,7,24
06/09/2001,8,19
06/09/2001,9,26
06/09/2001,10,43
06/09/2001,11,18
06/09/2001,12,36
06/09/2001,13,34
06/09/2001,14,36
06/09/2001,15,22
06/09/2001,16,19
06/09/2001,17,6
06/09/2001,18,11
06/09/2001,19,6
06/09/2001,20,2
06/09/2001,22,2
06/09/2001,23,3
07/09/2001,1,1
07/09/2001,2,3
07/09/2001,3,1
07/09/2001,4,4
07/09/2001,5,14
07/09/2001,6,18
07/09/2001,7,44
07/09/2001,8,31
07/09/2001,9,26
07/09/2001,10,23
07/09/2001,11,29
07/09/2001,12,42
07/09/2001,13,28
07/09/2001,14,28
07/09/2001,15,20
07/09/2001,16,8
07/09/2001,17,4
07/09/2001,18,1
07/09/2001,19,1
07/09/2001,20,1
07/09/2001,21,1
07/09/2001,22,2
08/09/2001,2,1
08/09/2001,5,3
08/09/2001,6,1
08/09/2001,7,2
08/09/2001,8,3
08/09/2001,9,2
08/09/2001,10,3
08/09/2001,11,4
08/09/2001,13,3
08/09/2001,19,4
09/09/2001,6,2
09/09/2001,8,1
09/09/2001,9,2
09/09/2001,10,2
09/09/2001,12,3
09/09/2001,14,1
09/09/2001,15,1
09/09/2001,16,16
09/09/2001,18,1
09/09/2001,19,6
09/09/2001,20,1
09/09/2001,22,2
10/09/2001,0,1
10/09/2001,1,1
10/09/2001,3,1
10/09/2001,4,12
10/09/2001,5,16
10/09/2001,6,34
10/09/2001,7,48
10/09/2001,8,35
10/09/2001,9,31
10/09/2001,10,25
10/09/2001,11,45
10/09/2001,12,38
10/09/2001,13,57
10/09/2001,14,47
10/09/2001,15,28
10/09/2001,16,18
10/09/2001,17,23
10/09/2001,18,3
10/09/2001,19,2
10/09/2001,20,7
10/09/2001,21,1
10/09/2001,22,1
11/09/2001,3,3
11/09/2001,4,16
